date,curr_close,real_close,real_return,real_direction,rw_direction,sma_direction,bh_direction,pred_close,pred_return,pred_direction,prob_up
2026-01-09,25876.849609375,25683.30078125,-0.007479613285493556,-1,-1,1,1,25930.537109375,0.0020747309201251994,1,0.7005660707218853
2026-01-12,25683.30078125,25790.25,0.004164153963733427,1,-1,1,1,25688.955078125,0.00022015460252398317,1,0.5221984709810681
2026-01-13,25790.25,25732.30078125,-0.0022469428853927357,-1,1,1,1,25581.482421875,-0.008094825685094174,-1,0.03968343159088165
2026-01-14,25732.30078125,25665.599609375,-0.0025921184600641006,-1,-1,1,1,25764.76171875,0.0012614860123060922,1,0.6260520518486581
2026-01-16,25665.599609375,25694.349609375,0.0011201764399651254,1,-1,1,1,25671.037109375,0.00021185945712383892,1,0.5215332157804493
2026-01-19,25694.349609375,25585.5,-0.0042363247573810724,-1,1,1,1,25832.888671875,0.005391810441057117,1,0.8992250577350248
2026-01-20,25585.5,25232.5,-0.013796877137441129,-1,-1,1,1,25560.9921875,-0.0009578789744191045,-1,0.4010515656621644
2026-01-21,25232.5,25157.5,-0.002972357079163777,-1,-1,-1,1,25342.408203125,0.004355819008223521,1,0.8438493895815128
2026-01-22,25157.5,25289.900390625,0.0052628596094604,1,-1,-1,1,25181.2421875,0.0009437419258670377,1,0.5907308746045435
2026-01-23,25289.900390625,25048.650390625,-0.009539381186706124,-1,1,-1,1,25450.609375,0.006354670516400098,1,0.9128107036355066
2026-01-27,25048.650390625,25175.400390625,0.005060152863462813,1,-1,-1,1,25177.29296875,0.005135708955127868,1,0.8589019844590755
2026-01-28,25175.400390625,25342.75,0.006647346488174181,1,1,-1,1,25240.5546875,0.0025880143260507043,1,0.7065047516058104
2026-01-29,25342.75,25418.900390625,0.003004819548983437,1,1,-1,1,25419.861328125,0.0030427371980152117,1,0.7279902665366625
2026-01-30,25418.900390625,25320.650390625,-0.003865234077404724,-1,1,-1,1,25453.09375,0.0013451942786483083,1,0.6116599806001637
2026-02-02,25320.650390625,25088.400390625,-0.00917235522852094,-1,-1,-1,1,25465.26953125,0.005711509712189123,1,0.8730395798123687
2026-02-03,25088.400390625,25727.55078125,0.025475932330218904,1,-1,-1,1,25138.75,0.002006887987717805,1,0.667144437538675
2026-02-04,25727.55078125,25776.0,0.0018831648283174059,1,1,-1,1,25628.169921875,-0.00386281851000865,-1,0.2900609225330056
2026-02-05,25776.0,25642.80078125,-0.005167567456160769,-1,1,-1,1,25788.197265625,0.0004732024218265053,1,0.5273401031918696
2026-02-06,25642.80078125,25693.69921875,0.0019849016468285676,1,-1,-1,1,25648.765625,0.0002326128023566556,1,0.5133603868681313
2026-02-09,25693.69921875,25867.30078125,0.0067565810988132885,1,1,-1,1,25606.8125,-0.0033816352410085946,-1,0.3096829804272707
